actor,direction,source,status,poses_checked,physics_status,flags
npc_regional_highland_miner_f,up_right,npc_regional_highland_miner_f_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; source row spans; no visible contour evidence; authored cutouts needed
npc_regional_highland_miner_f,right,npc_regional_highland_miner_f_model_right,checks-pass,96,checks-pass,0/5 contour landmarks visible; source row spans; no visible contour evidence; authored cutouts needed
npc_regional_highland_miner_f,down_right,npc_regional_highland_miner_f_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; source row spans; no visible contour evidence; authored cutouts needed
npc_regional_highland_miner_m,down,npc_regional_highland_miner_m_model_down,checks-pass,96,checks-pass,3/5 contour landmarks visible; source row spans
npc_regional_highland_miner_m,down_left,npc_regional_highland_miner_m_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; source row spans; no visible contour evidence; authored cutouts needed
npc_regional_highland_miner_m,left,npc_regional_highland_miner_m_model_left,checks-pass,96,checks-pass,0/5 contour landmarks visible; source row spans; no visible contour evidence; authored cutouts needed
npc_regional_highland_miner_m,up_left,npc_regional_highland_miner_m_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; source row spans; no visible contour evidence; authored cutouts needed
npc_regional_highland_miner_m,up,npc_regional_highland_miner_m_model_up,checks-pass,96,checks-pass,3/5 contour landmarks visible; source row spans
npc_regional_highland_miner_m,up_right,npc_regional_highland_miner_m_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; source row spans; no visible contour evidence; authored cutouts needed
npc_regional_highland_miner_m,right,npc_regional_highland_miner_m_model_right,checks-pass,96,checks-pass,0/5 contour landmarks visible; source row spans; no visible contour evidence; authored cutouts needed
npc_regional_highland_miner_m,down_right,npc_regional_highland_miner_m_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; source row spans; no visible contour evidence; authored cutouts needed
npc_regional_highland_noble_f,down,npc_regional_highland_noble_f_model_down,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_noble_f,down_left,npc_regional_highland_noble_f_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_noble_f,left,npc_regional_highland_noble_f_model_left,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_noble_f,up_left,npc_regional_highland_noble_f_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_noble_f,up,npc_regional_highland_noble_f_model_up,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_noble_f,up_right,npc_regional_highland_noble_f_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_noble_f,right,npc_regional_highland_noble_f_model_right,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_noble_f,down_right,npc_regional_highland_noble_f_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_noble_m,down,npc_regional_highland_noble_m_model_down,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_noble_m,down_left,npc_regional_highland_noble_m_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_noble_m,left,npc_regional_highland_noble_m_model_left,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_noble_m,up_left,npc_regional_highland_noble_m_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_noble_m,up,npc_regional_highland_noble_m_model_up,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_noble_m,up_right,npc_regional_highland_noble_m_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_noble_m,right,npc_regional_highland_noble_m_model_right,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_noble_m,down_right,npc_regional_highland_noble_m_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_scholar_f,down,npc_regional_highland_scholar_f_model_down,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_scholar_f,down_left,npc_regional_highland_scholar_f_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_scholar_f,left,npc_regional_highland_scholar_f_model_left,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_scholar_f,up_left,npc_regional_highland_scholar_f_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_scholar_f,up,npc_regional_highland_scholar_f_model_up,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_scholar_f,up_right,npc_regional_highland_scholar_f_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_scholar_f,right,npc_regional_highland_scholar_f_model_right,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_scholar_f,down_right,npc_regional_highland_scholar_f_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_scholar_m,down,npc_regional_highland_scholar_m_model_down,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_scholar_m,down_left,npc_regional_highland_scholar_m_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_scholar_m,left,npc_regional_highland_scholar_m_model_left,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_scholar_m,up_left,npc_regional_highland_scholar_m_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_scholar_m,up,npc_regional_highland_scholar_m_model_up,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_scholar_m,up_right,npc_regional_highland_scholar_m_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_scholar_m,right,npc_regional_highland_scholar_m_model_right,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_scholar_m,down_right,npc_regional_highland_scholar_m_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_highland_trader_f,down,npc_regional_highland_trader_f_model_down,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_highland_trader_f,down_left,npc_regional_highland_trader_f_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_highland_trader_f,left,npc_regional_highland_trader_f_model_left,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_highland_trader_f,up_left,npc_regional_highland_trader_f_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_highland_trader_f,up,npc_regional_highland_trader_f_model_up,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_highland_trader_f,up_right,npc_regional_highland_trader_f_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_highland_trader_f,right,npc_regional_highland_trader_f_model_right,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_highland_trader_f,down_right,npc_regional_highland_trader_f_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_highland_trader_m,down,npc_regional_highland_trader_m_model_down,checks-pass,96,checks-pass,2/5 contour landmarks visible; source row spans
npc_regional_highland_trader_m,down_left,npc_regional_highland_trader_m_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_highland_trader_m,left,npc_regional_highland_trader_m_model_left,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_highland_trader_m,up_left,npc_regional_highland_trader_m_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_highland_trader_m,up,npc_regional_highland_trader_m_model_up,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_highland_trader_m,up_right,npc_regional_highland_trader_m_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_highland_trader_m,right,npc_regional_highland_trader_m_model_right,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_highland_trader_m,down_right,npc_regional_highland_trader_m_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_artisan_f,down,npc_regional_marsh_artisan_f_model_down,checks-pass,96,checks-pass,2/5 contour landmarks visible; source row spans
npc_regional_marsh_artisan_f,down_left,npc_regional_marsh_artisan_f_model_left,checks-pass,96,checks-pass,directional art fallback; 2/5 contour landmarks visible; source row spans
npc_regional_marsh_artisan_f,left,npc_regional_marsh_artisan_f_model_left,checks-pass,96,checks-pass,2/5 contour landmarks visible; source row spans
npc_regional_marsh_artisan_f,up_left,npc_regional_marsh_artisan_f_model_left,checks-pass,96,checks-pass,directional art fallback; 2/5 contour landmarks visible; source row spans
npc_regional_marsh_artisan_f,up,npc_regional_marsh_artisan_f_model_up,checks-pass,96,checks-pass,2/5 contour landmarks visible; source row spans
npc_regional_marsh_artisan_f,up_right,npc_regional_marsh_artisan_f_model_right,checks-pass,96,checks-pass,directional art fallback; 2/5 contour landmarks visible; source row spans
npc_regional_marsh_artisan_f,right,npc_regional_marsh_artisan_f_model_right,checks-pass,96,checks-pass,2/5 contour landmarks visible; source row spans
npc_regional_marsh_artisan_f,down_right,npc_regional_marsh_artisan_f_model_right,checks-pass,96,checks-pass,directional art fallback; 2/5 contour landmarks visible; source row spans
npc_regional_marsh_artisan_m,down,npc_regional_marsh_artisan_m_model_down,checks-pass,96,checks-pass,2/5 contour landmarks visible; source row spans
npc_regional_marsh_artisan_m,down_left,npc_regional_marsh_artisan_m_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; source row spans; no visible contour evidence; authored cutouts needed
npc_regional_marsh_artisan_m,left,npc_regional_marsh_artisan_m_model_left,checks-pass,96,checks-pass,0/5 contour landmarks visible; source row spans; no visible contour evidence; authored cutouts needed
npc_regional_marsh_artisan_m,up_left,npc_regional_marsh_artisan_m_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; source row spans; no visible contour evidence; authored cutouts needed
npc_regional_marsh_artisan_m,up,npc_regional_marsh_artisan_m_model_up,checks-pass,96,checks-pass,2/5 contour landmarks visible; source row spans
npc_regional_marsh_artisan_m,up_right,npc_regional_marsh_artisan_m_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_artisan_m,right,npc_regional_marsh_artisan_m_model_right,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_artisan_m,down_right,npc_regional_marsh_artisan_m_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_farmer_f,down,npc_regional_marsh_farmer_f_model_down,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_farmer_f,down_left,npc_regional_marsh_farmer_f_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_farmer_f,left,npc_regional_marsh_farmer_f_model_left,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_farmer_f,up_left,npc_regional_marsh_farmer_f_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_farmer_f,up,npc_regional_marsh_farmer_f_model_up,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_farmer_f,up_right,npc_regional_marsh_farmer_f_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_farmer_f,right,npc_regional_marsh_farmer_f_model_right,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_farmer_f,down_right,npc_regional_marsh_farmer_f_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_farmer_m,down,npc_regional_marsh_farmer_m_model_down,checks-pass,96,checks-pass,3/5 contour landmarks visible; source row spans
npc_regional_marsh_farmer_m,down_left,npc_regional_marsh_farmer_m_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_farmer_m,left,npc_regional_marsh_farmer_m_model_left,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_farmer_m,up_left,npc_regional_marsh_farmer_m_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_farmer_m,up,npc_regional_marsh_farmer_m_model_up,checks-pass,96,checks-pass,3/5 contour landmarks visible; source row spans
npc_regional_marsh_farmer_m,up_right,npc_regional_marsh_farmer_m_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_farmer_m,right,npc_regional_marsh_farmer_m_model_right,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_farmer_m,down_right,npc_regional_marsh_farmer_m_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_guard_f,down,npc_regional_marsh_guard_f_model_down,checks-pass,96,checks-pass,2/5 contour landmarks visible; source row spans
npc_regional_marsh_guard_f,down_left,npc_regional_marsh_guard_f_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_guard_f,left,npc_regional_marsh_guard_f_model_left,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_guard_f,up_left,npc_regional_marsh_guard_f_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_guard_f,up,npc_regional_marsh_guard_f_model_up,checks-pass,96,checks-pass,2/5 contour landmarks visible; source row spans
npc_regional_marsh_guard_f,up_right,npc_regional_marsh_guard_f_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_guard_f,right,npc_regional_marsh_guard_f_model_right,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_guard_f,down_right,npc_regional_marsh_guard_f_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_guard_m,down,npc_regional_marsh_guard_m_model_down,checks-pass,96,checks-pass,2/5 contour landmarks visible; source row spans
npc_regional_marsh_guard_m,down_left,npc_regional_marsh_guard_m_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; source row spans
npc_regional_marsh_guard_m,left,npc_regional_marsh_guard_m_model_left,checks-pass,96,checks-pass,0/5 contour landmarks visible; source row spans
npc_regional_marsh_guard_m,up_left,npc_regional_marsh_guard_m_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; source row spans
npc_regional_marsh_guard_m,up,npc_regional_marsh_guard_m_model_up,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_guard_m,up_right,npc_regional_marsh_guard_m_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; source row spans
npc_regional_marsh_guard_m,right,npc_regional_marsh_guard_m_model_right,checks-pass,96,checks-pass,0/5 contour landmarks visible; source row spans
npc_regional_marsh_guard_m,down_right,npc_regional_marsh_guard_m_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; source row spans
npc_regional_marsh_healer_f,down,npc_regional_marsh_healer_f_model_down,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_healer_f,down_left,npc_regional_marsh_healer_f_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_healer_f,left,npc_regional_marsh_healer_f_model_left,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_healer_f,up_left,npc_regional_marsh_healer_f_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_healer_f,up,npc_regional_marsh_healer_f_model_up,checks-pass,96,checks-pass,2/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_healer_f,up_right,npc_regional_marsh_healer_f_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_healer_f,right,npc_regional_marsh_healer_f_model_right,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_healer_f,down_right,npc_regional_marsh_healer_f_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_healer_m,down,npc_regional_marsh_healer_m_model_down,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_healer_m,down_left,npc_regional_marsh_healer_m_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_healer_m,left,npc_regional_marsh_healer_m_model_left,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_healer_m,up_left,npc_regional_marsh_healer_m_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_healer_m,up,npc_regional_marsh_healer_m_model_up,checks-pass,96,checks-pass,2/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_healer_m,up_right,npc_regional_marsh_healer_m_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_healer_m,right,npc_regional_marsh_healer_m_model_right,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_healer_m,down_right,npc_regional_marsh_healer_m_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_miner_f,down,npc_regional_marsh_miner_f_model_down,checks-pass,96,checks-pass,3/5 contour landmarks visible; source row spans
npc_regional_marsh_miner_f,down_left,npc_regional_marsh_miner_f_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_miner_f,left,npc_regional_marsh_miner_f_model_left,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_miner_f,up_left,npc_regional_marsh_miner_f_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_miner_f,up,npc_regional_marsh_miner_f_model_up,checks-pass,96,checks-pass,3/5 contour landmarks visible; source row spans
npc_regional_marsh_miner_f,up_right,npc_regional_marsh_miner_f_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_miner_f,right,npc_regional_marsh_miner_f_model_right,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_miner_f,down_right,npc_regional_marsh_miner_f_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_miner_m,down,npc_regional_marsh_miner_m_model_down,checks-pass,96,checks-pass,3/5 contour landmarks visible; source row spans
npc_regional_marsh_miner_m,down_left,npc_regional_marsh_miner_m_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_miner_m,left,npc_regional_marsh_miner_m_model_left,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_miner_m,up_left,npc_regional_marsh_miner_m_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_miner_m,up,npc_regional_marsh_miner_m_model_up,checks-pass,96,checks-pass,3/5 contour landmarks visible; source row spans
npc_regional_marsh_miner_m,up_right,npc_regional_marsh_miner_m_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_miner_m,right,npc_regional_marsh_miner_m_model_right,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_miner_m,down_right,npc_regional_marsh_miner_m_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_noble_f,down,npc_regional_marsh_noble_f_model_down,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_noble_f,down_left,npc_regional_marsh_noble_f_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_noble_f,left,npc_regional_marsh_noble_f_model_left,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_noble_f,up_left,npc_regional_marsh_noble_f_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_noble_f,up,npc_regional_marsh_noble_f_model_up,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_noble_f,up_right,npc_regional_marsh_noble_f_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_noble_f,right,npc_regional_marsh_noble_f_model_right,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_noble_f,down_right,npc_regional_marsh_noble_f_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_noble_m,down,npc_regional_marsh_noble_m_model_down,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_noble_m,down_left,npc_regional_marsh_noble_m_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_noble_m,left,npc_regional_marsh_noble_m_model_left,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_noble_m,up_left,npc_regional_marsh_noble_m_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_noble_m,up,npc_regional_marsh_noble_m_model_up,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_noble_m,up_right,npc_regional_marsh_noble_m_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_noble_m,right,npc_regional_marsh_noble_m_model_right,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_noble_m,down_right,npc_regional_marsh_noble_m_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_scholar_f,down,npc_regional_marsh_scholar_f_model_down,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_scholar_f,down_left,npc_regional_marsh_scholar_f_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_scholar_f,left,npc_regional_marsh_scholar_f_model_left,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_scholar_f,up_left,npc_regional_marsh_scholar_f_model_left,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_scholar_f,up,npc_regional_marsh_scholar_f_model_up,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_scholar_f,up_right,npc_regional_marsh_scholar_f_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_scholar_f,right,npc_regional_marsh_scholar_f_model_right,checks-pass,96,checks-pass,0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_scholar_f,down_right,npc_regional_marsh_scholar_f_model_right,checks-pass,96,checks-pass,directional art fallback; 0/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_scholar_m,down,npc_regional_marsh_scholar_m_model_down,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_scholar_m,down_left,npc_regional_marsh_scholar_m_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_scholar_m,left,npc_regional_marsh_scholar_m_model_left,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_scholar_m,up_left,npc_regional_marsh_scholar_m_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_scholar_m,up,npc_regional_marsh_scholar_m_model_up,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_scholar_m,up_right,npc_regional_marsh_scholar_m_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_scholar_m,right,npc_regional_marsh_scholar_m_model_right,checks-pass,96,checks-pass,1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_scholar_m,down_right,npc_regional_marsh_scholar_m_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; covered anatomy inferred
npc_regional_marsh_trader_f,down,npc_regional_marsh_trader_f_model_down,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_trader_f,down_left,npc_regional_marsh_trader_f_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_trader_f,left,npc_regional_marsh_trader_f_model_left,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_trader_f,up_left,npc_regional_marsh_trader_f_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_trader_f,up,npc_regional_marsh_trader_f_model_up,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_trader_f,up_right,npc_regional_marsh_trader_f_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_trader_f,right,npc_regional_marsh_trader_f_model_right,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_regional_marsh_trader_f,down_right,npc_regional_marsh_trader_f_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_regional_marsh_trader_m,down,npc_regional_marsh_trader_m_model_down,checks-pass,96,checks-pass,2/5 contour landmarks visible; source row spans
npc_regional_marsh_trader_m,down_left,npc_regional_marsh_trader_m_model_left,checks-pass,96,checks-pass,directional art fallback; 2/5 contour landmarks visible; source row spans
npc_regional_marsh_trader_m,left,npc_regional_marsh_trader_m_model_left,checks-pass,96,checks-pass,2/5 contour landmarks visible; source row spans
